epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.17552,1.17458,3.40391,1.1482,0.2178,0.57758,0.17997,0.13187,0.92906,inf,0.87606,0.00018,0.00018,0.00018
2,151.479,0.9557,2.76215,0.94723,0.25945,0.68802,0.29434,0.19826,1.06014,inf,0.89787,0.000378746,0.000378746,0.000378746
3,154.29,0.96305,2.26585,0.91661,0.29133,0.77257,0.36068,0.23912,1.09356,inf,0.91317,0.000576172,0.000576172,0.000576172
4,156.912,0.97917,1.62424,0.9163,0.28643,0.75957,0.37958,0.25833,1.16374,inf,0.9246,0.000772278,0.000772278,0.000772278
5,159.606,0.96508,1.16618,0.90754,0.68644,0.56552,0.66103,0.4889,1.05402,inf,0.89456,0.000967064,0.000967064,0.000967064
6,162.331,0.91956,0.92213,0.90264,0.96546,0.57258,0.85058,0.62164,1.07813,1.83059,0.89829,0.00116053,0.00116053,0.00116053
7,165.095,0.90628,0.7799,0.90921,0.9006,0.82915,0.92406,0.69577,0.97742,1.34494,0.88512,0.00135268,0.00135268,0.00135268
8,167.934,0.89904,0.75147,0.90939,0.88825,0.92627,0.93714,0.71835,0.90482,0.89652,0.88426,0.0015435,0.0015435,0.0015435
9,170.69,0.87178,0.67229,0.89861,0.90266,0.92481,0.94316,0.71649,0.92356,0.68429,0.89809,0.00173301,0.00173301,0.00173301
10,173.377,0.88423,0.63708,0.89501,0.89323,0.93064,0.93911,0.69697,0.95988,0.77616,0.90945,0.00192119,0.00192119,0.00192119
11,175.958,0.89193,0.63324,0.89923,0.89113,0.92055,0.93124,0.71211,0.89252,0.87707,0.90115,0.001934,0.001934,0.001934
12,178.574,0.88686,0.60812,0.90042,0.8471,0.94488,0.91505,0.70048,0.87809,1.12374,0.89878,0.0019274,0.0019274,0.0019274
13,181.221,0.85752,0.59466,0.89432,0.86413,0.94582,0.93046,0.70399,0.89632,1.03993,0.90099,0.0019208,0.0019208,0.0019208
14,183.888,0.8273,0.58533,0.89286,0.84842,0.94551,0.93232,0.71523,0.8765,1.22132,0.90115,0.0019142,0.0019142,0.0019142
15,186.527,0.83437,0.55119,0.89388,0.86083,0.94218,0.93597,0.72583,0.85895,1.01706,0.89582,0.0019076,0.0019076,0.0019076
16,189.196,0.8421,0.54597,0.88277,0.86122,0.94218,0.92766,0.70751,0.90084,0.86093,0.89955,0.001901,0.001901,0.001901
17,191.789,0.82047,0.54481,0.89268,0.89542,0.93376,0.94767,0.73591,0.8609,0.74813,0.89439,0.0018944,0.0018944,0.0018944
18,194.366,0.8386,0.55302,0.89475,0.8618,0.93249,0.85343,0.63342,0.9092,0.72603,0.89258,0.0018878,0.0018878,0.0018878
19,196.933,0.80144,0.54013,0.88548,0.8915,0.92918,0.93916,0.7278,0.88491,0.65057,0.89583,0.0018812,0.0018812,0.0018812
20,199.601,0.80731,0.54379,0.88848,0.8872,0.93407,0.92014,0.69868,0.89568,0.59042,0.8887,0.0018746,0.0018746,0.0018746
21,202.334,0.83234,0.53828,0.8841,0.90481,0.93688,0.94366,0.73029,0.86854,0.57427,0.88141,0.001868,0.001868,0.001868
22,204.921,0.85486,0.54502,0.89823,0.90376,0.93655,0.95275,0.74802,0.85789,0.55704,0.88356,0.0018614,0.0018614,0.0018614
23,207.476,0.79701,0.51649,0.88711,0.88779,0.93712,0.93075,0.71992,0.87341,0.5895,0.88386,0.0018548,0.0018548,0.0018548
24,210.034,0.83274,0.52178,0.89987,0.8925,0.93344,0.93202,0.70714,0.93181,0.58693,0.89767,0.0018482,0.0018482,0.0018482
25,212.632,0.83963,0.52729,0.89862,0.88617,0.93875,0.92514,0.72149,0.87235,0.5759,0.88522,0.0018416,0.0018416,0.0018416
26,215.365,0.84136,0.54526,0.89291,0.89409,0.93584,0.9265,0.68985,0.95458,0.60054,0.90552,0.001835,0.001835,0.001835
27,217.978,0.81573,0.50737,0.89511,0.89977,0.94,0.93862,0.72494,0.86972,0.55822,0.88625,0.0018284,0.0018284,0.0018284
28,220.576,0.80446,0.51268,0.88737,0.90189,0.93975,0.94558,0.71505,0.93413,0.55394,0.90083,0.0018218,0.0018218,0.0018218
29,223.094,0.79809,0.49904,0.8796,0.89671,0.93833,0.92312,0.70983,0.87686,0.56818,0.88364,0.0018152,0.0018152,0.0018152
30,225.709,0.79156,0.49652,0.87029,0.90512,0.93752,0.94718,0.73586,0.86373,0.52501,0.88357,0.0018086,0.0018086,0.0018086
31,228.191,0.77295,0.483,0.88041,0.90996,0.93802,0.94997,0.72528,0.89654,0.52598,0.89305,0.001802,0.001802,0.001802
32,230.784,0.79725,0.48655,0.88454,0.89592,0.93639,0.93325,0.71508,0.89621,0.54039,0.8909,0.0017954,0.0017954,0.0017954
33,233.458,0.79281,0.48611,0.88359,0.90188,0.93355,0.93689,0.72622,0.86384,0.53517,0.88314,0.0017888,0.0017888,0.0017888
34,236.139,0.79243,0.49105,0.88559,0.89923,0.93885,0.93837,0.69595,0.96168,0.55768,0.90473,0.0017822,0.0017822,0.0017822
35,238.683,0.80307,0.48633,0.88012,0.88678,0.93916,0.90656,0.69132,0.86472,0.57073,0.87955,0.0017756,0.0017756,0.0017756
36,241.266,0.79319,0.48275,0.88149,0.90004,0.93698,0.9444,0.73758,0.87002,0.52713,0.88715,0.001769,0.001769,0.001769
37,243.771,0.75091,0.46309,0.87586,0.88473,0.93782,0.87779,0.66551,0.8801,0.56933,0.88177,0.0017624,0.0017624,0.0017624
38,246.473,0.77673,0.47232,0.87742,0.90699,0.94124,0.95258,0.74886,0.84995,0.50375,0.88141,0.0017558,0.0017558,0.0017558
39,249.063,0.76184,0.46615,0.88094,0.89888,0.93922,0.94631,0.73122,0.88791,0.52863,0.88592,0.0017492,0.0017492,0.0017492
40,251.741,0.76711,0.47372,0.87932,0.89084,0.94036,0.92936,0.72429,0.85728,0.5241,0.88125,0.0017426,0.0017426,0.0017426
41,254.326,0.76061,0.46441,0.88052,0.90073,0.9375,0.94771,0.74141,0.85843,0.51121,0.88332,0.001736,0.001736,0.001736
42,256.871,0.7489,0.45728,0.86925,0.89269,0.93729,0.92703,0.70174,0.90643,0.5383,0.8905,0.0017294,0.0017294,0.0017294
43,259.41,0.74817,0.45065,0.87794,0.88603,0.9376,0.90604,0.69649,0.8847,0.53445,0.88837,0.0017228,0.0017228,0.0017228
44,261.989,0.73131,0.44799,0.86306,0.88499,0.93783,0.90172,0.69429,0.86985,0.52228,0.88442,0.0017162,0.0017162,0.0017162
45,264.654,0.74385,0.4483,0.87755,0.89428,0.9351,0.93011,0.72548,0.8555,0.50662,0.88115,0.0017096,0.0017096,0.0017096
46,267.3,0.74442,0.44428,0.87004,0.89623,0.93948,0.93859,0.73054,0.85735,0.51677,0.8823,0.001703,0.001703,0.001703
47,269.914,0.76933,0.46587,0.88413,0.90194,0.93729,0.94776,0.7382,0.87018,0.50995,0.88296,0.0016964,0.0016964,0.0016964
48,272.455,0.73538,0.45584,0.87422,0.89487,0.93919,0.94521,0.73587,0.88011,0.50595,0.88582,0.0016898,0.0016898,0.0016898
49,274.952,0.76332,0.4582,0.87286,0.88324,0.93563,0.88696,0.68934,0.85313,0.52963,0.87805,0.0016832,0.0016832,0.0016832
50,277.519,0.74988,0.443,0.86734,0.89536,0.93542,0.94528,0.72946,0.8904,0.5169,0.89245,0.0016766,0.0016766,0.0016766
51,280.177,0.75705,0.44449,0.87193,0.89488,0.93708,0.93639,0.73092,0.84588,0.50544,0.87757,0.00167,0.00167,0.00167
52,282.881,0.73943,0.45368,0.87384,0.88796,0.94873,0.94499,0.74474,0.84378,0.49091,0.87994,0.0016634,0.0016634,0.0016634
53,285.497,0.75041,0.44998,0.88309,0.8859,0.94068,0.93018,0.72582,0.87117,0.51112,0.8841,0.0016568,0.0016568,0.0016568
54,288.188,0.72646,0.4533,0.88114,0.89072,0.93236,0.93851,0.73196,0.88418,0.53111,0.88789,0.0016502,0.0016502,0.0016502
55,290.849,0.76094,0.4436,0.86688,0.90459,0.9349,0.9499,0.74302,0.86502,0.50581,0.88393,0.0016436,0.0016436,0.0016436
56,293.437,0.71729,0.43585,0.86755,0.90713,0.93792,0.94526,0.73244,0.87626,0.50731,0.88333,0.001637,0.001637,0.001637
57,295.97,0.7603,0.45191,0.87796,0.9056,0.94075,0.946,0.73306,0.87525,0.50306,0.88373,0.0016304,0.0016304,0.0016304
58,298.67,0.73195,0.42862,0.87241,0.90448,0.93979,0.95246,0.7349,0.89842,0.49468,0.89193,0.0016238,0.0016238,0.0016238
59,301.375,0.74068,0.42663,0.87081,0.90195,0.93942,0.95165,0.74896,0.84412,0.49734,0.87825,0.0016172,0.0016172,0.0016172
60,304.006,0.7444,0.43352,0.87256,0.8863,0.94041,0.9357,0.72107,0.89884,0.5151,0.89155,0.0016106,0.0016106,0.0016106
61,306.578,0.75062,0.43726,0.87413,0.8897,0.94451,0.93652,0.73537,0.85117,0.49816,0.88226,0.001604,0.001604,0.001604
62,309.174,0.74252,0.42298,0.86782,0.89711,0.94386,0.94421,0.72566,0.89583,0.49685,0.89452,0.0015974,0.0015974,0.0015974
63,311.712,0.75478,0.42515,0.87578,0.89756,0.94399,0.9381,0.73341,0.84651,0.48781,0.88182,0.0015908,0.0015908,0.0015908
64,314.401,0.75296,0.43809,0.86782,0.89565,0.94488,0.93939,0.73302,0.87379,0.49234,0.88853,0.0015842,0.0015842,0.0015842
65,317.071,0.76306,0.4363,0.87132,0.89466,0.94327,0.93461,0.72155,0.89195,0.50183,0.89229,0.0015776,0.0015776,0.0015776
66,319.694,0.74408,0.42956,0.87517,0.89491,0.94139,0.93617,0.7334,0.8516,0.49812,0.88111,0.001571,0.001571,0.001571
67,322.255,0.74175,0.41879,0.86972,0.89466,0.9459,0.9479,0.7323,0.8931,0.48706,0.89183,0.0015644,0.0015644,0.0015644
68,324.93,0.73908,0.4138,0.86838,0.89552,0.94844,0.94828,0.74482,0.85885,0.4726,0.88224,0.0015578,0.0015578,0.0015578
69,327.439,0.76167,0.42502,0.87477,0.8972,0.94844,0.94819,0.74193,0.86689,0.47652,0.88322,0.0015512,0.0015512,0.0015512
70,330.086,0.77173,0.42542,0.87532,0.8944,0.94353,0.93779,0.72152,0.89174,0.49052,0.88974,0.0015446,0.0015446,0.0015446
71,332.723,0.75426,0.4299,0.87189,0.89286,0.94113,0.93872,0.7353,0.84108,0.48338,0.87715,0.001538,0.001538,0.001538
72,335.307,0.75122,0.42094,0.86967,0.90823,0.93958,0.95354,0.74061,0.87831,0.48199,0.88679,0.0015314,0.0015314,0.0015314
73,337.829,0.73156,0.41655,0.86333,0.9087,0.94405,0.95559,0.74779,0.87243,0.46646,0.88656,0.0015248,0.0015248,0.0015248
74,340.448,0.76406,0.42476,0.86744,0.89811,0.94717,0.95183,0.73867,0.87566,0.48569,0.8852,0.0015182,0.0015182,0.0015182
75,342.933,0.71702,0.40851,0.86857,0.89506,0.94551,0.94461,0.73921,0.85248,0.48075,0.88235,0.0015116,0.0015116,0.0015116
76,345.631,0.74455,0.42326,0.88021,0.89258,0.94617,0.94006,0.73111,0.87169,0.48317,0.88823,0.001505,0.001505,0.001505
77,348.238,0.70718,0.40627,0.867,0.89414,0.94513,0.93071,0.72616,0.84146,0.48141,0.87895,0.0014984,0.0014984,0.0014984
78,350.882,0.73183,0.41974,0.8639,0.90186,0.94709,0.952,0.74916,0.84382,0.46387,0.87811,0.0014918,0.0014918,0.0014918
79,353.379,0.69078,0.38866,0.86086,0.90327,0.94696,0.95367,0.75262,0.84399,0.45241,0.87998,0.0014852,0.0014852,0.0014852
80,355.952,0.74279,0.41022,0.87565,0.90467,0.9453,0.94801,0.74372,0.85804,0.47889,0.88084,0.0014786,0.0014786,0.0014786
81,358.536,0.71843,0.4039,0.86713,0.89789,0.94842,0.95043,0.74737,0.84807,0.47214,0.88039,0.001472,0.001472,0.001472
82,361.219,0.70447,0.39928,0.8728,0.89202,0.95097,0.94964,0.74233,0.86069,0.47398,0.8827,0.0014654,0.0014654,0.0014654
83,363.857,0.7265,0.41003,0.8677,0.89582,0.94894,0.9443,0.74157,0.84453,0.47521,0.87847,0.0014588,0.0014588,0.0014588
84,366.496,0.72997,0.40312,0.86094,0.89734,0.9428,0.94249,0.73671,0.8601,0.48199,0.87987,0.0014522,0.0014522,0.0014522
85,369.077,0.72973,0.41515,0.86154,0.90085,0.94228,0.9506,0.74727,0.84785,0.47171,0.87917,0.0014456,0.0014456,0.0014456
86,371.647,0.72539,0.41105,0.86552,0.90509,0.93721,0.95136,0.7415,0.85687,0.4668,0.87916,0.001439,0.001439,0.001439
87,374.155,0.75316,0.4308,0.86795,0.90932,0.94173,0.95522,0.74902,0.86217,0.46331,0.88168,0.0014324,0.0014324,0.0014324
88,376.738,0.71103,0.40229,0.86342,0.90605,0.93064,0.9503,0.74593,0.85627,0.47147,0.88112,0.0014258,0.0014258,0.0014258
89,379.336,0.73832,0.40384,0.87063,0.90188,0.93009,0.94988,0.74466,0.85539,0.48351,0.88209,0.0014192,0.0014192,0.0014192
90,381.994,0.69566,0.39633,0.86277,0.89899,0.93483,0.94775,0.74079,0.8527,0.47577,0.88064,0.0014126,0.0014126,0.0014126
91,384.582,0.72292,0.40588,0.86342,0.89503,0.94524,0.94976,0.74267,0.85935,0.46586,0.88121,0.001406,0.001406,0.001406
92,387.254,0.7049,0.39435,0.86154,0.89655,0.94884,0.95149,0.74951,0.84847,0.45623,0.87919,0.0013994,0.0013994,0.0013994
93,389.764,0.72599,0.40614,0.86718,0.89716,0.9435,0.94477,0.74105,0.85581,0.4745,0.8801,0.0013928,0.0013928,0.0013928
94,392.325,0.72171,0.39845,0.86043,0.90036,0.93411,0.94837,0.73847,0.87837,0.47032,0.88313,0.0013862,0.0013862,0.0013862
95,394.937,0.74073,0.40443,0.86886,0.89937,0.93503,0.95035,0.75202,0.83554,0.45747,0.87576,0.0013796,0.0013796,0.0013796
96,397.578,0.69417,0.38233,0.86058,0.89711,0.94209,0.94822,0.7368,0.87933,0.46861,0.88602,0.001373,0.001373,0.001373
97,400.091,0.69187,0.38229,0.8619,0.89617,0.94561,0.94808,0.74075,0.86229,0.46397,0.88358,0.0013664,0.0013664,0.0013664
98,402.696,0.70924,0.38861,0.86729,0.89471,0.94553,0.95013,0.75215,0.83642,0.46595,0.87952,0.0013598,0.0013598,0.0013598
99,405.245,0.71912,0.39433,0.85824,0.89379,0.94634,0.94954,0.74465,0.85686,0.47184,0.88456,0.0013532,0.0013532,0.0013532
100,407.805,0.70648,0.39205,0.86475,0.89127,0.95008,0.94938,0.74323,0.86629,0.46161,0.88524,0.0013466,0.0013466,0.0013466
101,410.339,0.72855,0.40462,0.86918,0.89649,0.94927,0.94644,0.74598,0.83777,0.45878,0.87767,0.00134,0.00134,0.00134
102,412.924,0.71493,0.39148,0.86879,0.89629,0.94572,0.94041,0.73157,0.86476,0.47418,0.88417,0.0013334,0.0013334,0.0013334
103,415.5,0.70559,0.38388,0.8587,0.89443,0.9428,0.942,0.74601,0.82742,0.46976,0.8741,0.0013268,0.0013268,0.0013268
104,418.01,0.68758,0.377,0.85785,0.8956,0.94562,0.95081,0.74572,0.85728,0.45901,0.88125,0.0013202,0.0013202,0.0013202
105,420.563,0.7202,0.37754,0.86435,0.89779,0.94638,0.95341,0.75152,0.84661,0.45757,0.88018,0.0013136,0.0013136,0.0013136
106,423.099,0.72625,0.3851,0.86686,0.89781,0.94488,0.95194,0.75119,0.84112,0.45778,0.8788,0.001307,0.001307,0.001307
107,425.576,0.69526,0.38349,0.85602,0.89231,0.94634,0.94815,0.74592,0.84435,0.46163,0.88011,0.0013004,0.0013004,0.0013004
108,428.194,0.72345,0.38709,0.86283,0.89274,0.94696,0.95009,0.74473,0.84835,0.45997,0.88093,0.0012938,0.0012938,0.0012938
109,430.812,0.68395,0.37494,0.85785,0.90034,0.94218,0.95323,0.75336,0.83084,0.45833,0.87788,0.0012872,0.0012872,0.0012872
110,433.427,0.69843,0.38342,0.86579,0.91203,0.93805,0.95567,0.75305,0.85244,0.44543,0.88214,0.0012806,0.0012806,0.0012806
111,435.941,0.70105,0.37644,0.86579,0.9037,0.94488,0.95463,0.7534,0.84503,0.44705,0.88039,0.001274,0.001274,0.001274
112,438.511,0.69094,0.37204,0.85449,0.89818,0.94717,0.94458,0.73825,0.86187,0.46396,0.88439,0.0012674,0.0012674,0.0012674
113,441.013,0.71427,0.39001,0.87143,0.899,0.94925,0.95126,0.74619,0.85799,0.45016,0.88407,0.0012608,0.0012608,0.0012608
114,443.575,0.71294,0.38387,0.86759,0.89893,0.94525,0.95267,0.75223,0.84022,0.45716,0.87672,0.0012542,0.0012542,0.0012542
115,446.145,0.70624,0.37878,0.86488,0.89731,0.94093,0.95213,0.74133,0.88268,0.47802,0.88768,0.0012476,0.0012476,0.0012476
116,448.87,0.72435,0.38386,0.86167,0.89981,0.94062,0.95365,0.74506,0.86585,0.46907,0.88522,0.001241,0.001241,0.001241
117,451.393,0.68951,0.37231,0.8576,0.90078,0.94124,0.95484,0.75062,0.85131,0.45319,0.8805,0.0012344,0.0012344,0.0012344
118,453.969,0.69663,0.37661,0.85795,0.89496,0.94832,0.95354,0.74561,0.86318,0.46027,0.88431,0.0012278,0.0012278,0.0012278
119,456.449,0.69421,0.3696,0.86616,0.8951,0.94956,0.95319,0.7467,0.85653,0.44933,0.88411,0.0012212,0.0012212,0.0012212
120,458.947,0.67959,0.3627,0.86077,0.89678,0.94884,0.95225,0.74617,0.85677,0.44898,0.8837,0.0012146,0.0012146,0.0012146
121,461.517,0.69992,0.37647,0.86304,0.90329,0.94315,0.95375,0.7501,0.84874,0.43899,0.88075,0.001208,0.001208,0.001208
122,464.185,0.7054,0.38188,0.8607,0.89878,0.94852,0.95359,0.74808,0.85839,0.45138,0.88298,0.0012014,0.0012014,0.0012014
123,466.725,0.70112,0.37754,0.86013,0.89908,0.94965,0.95249,0.75177,0.84408,0.44403,0.87786,0.0011948,0.0011948,0.0011948
124,469.245,0.70427,0.375,0.86304,0.89295,0.94897,0.9447,0.74048,0.85344,0.46038,0.88126,0.0011882,0.0011882,0.0011882
125,471.77,0.69754,0.37441,0.85951,0.89831,0.94898,0.95027,0.73997,0.87548,0.45806,0.88784,0.0011816,0.0011816,0.0011816
126,474.308,0.70223,0.37666,0.86483,0.89947,0.94644,0.95258,0.7461,0.86138,0.45534,0.88396,0.001175,0.001175,0.001175
127,476.827,0.71211,0.37648,0.85798,0.90608,0.94004,0.9534,0.74236,0.88206,0.46108,0.88993,0.0011684,0.0011684,0.0011684
128,479.486,0.72303,0.38364,0.86564,0.90028,0.94197,0.95188,0.74146,0.87828,0.46195,0.88754,0.0011618,0.0011618,0.0011618
129,482.014,0.70506,0.37551,0.8685,0.89689,0.9444,0.95043,0.74339,0.8682,0.45494,0.88605,0.0011552,0.0011552,0.0011552
130,484.573,0.6912,0.37115,0.85856,0.89776,0.94785,0.94658,0.74265,0.85657,0.45018,0.88166,0.0011486,0.0011486,0.0011486
131,487.049,0.69652,0.37562,0.86304,0.89389,0.95175,0.94754,0.73791,0.87168,0.45433,0.88624,0.001142,0.001142,0.001142
132,489.551,0.70611,0.36857,0.85694,0.90338,0.94145,0.94844,0.73042,0.89813,0.47845,0.89532,0.0011354,0.0011354,0.0011354
133,492.038,0.70715,0.38308,0.86063,0.91857,0.93812,0.95443,0.74914,0.84921,0.45602,0.88043,0.0011288,0.0011288,0.0011288
134,494.622,0.71028,0.37914,0.87123,0.91809,0.93717,0.95612,0.74447,0.8787,0.45601,0.88826,0.0011222,0.0011222,0.0011222
135,497.176,0.70241,0.37185,0.86437,0.91531,0.93625,0.95634,0.75428,0.84208,0.45205,0.87977,0.0011156,0.0011156,0.0011156
136,499.724,0.71356,0.38006,0.85926,0.90135,0.94637,0.95575,0.75211,0.8591,0.44634,0.88234,0.001109,0.001109,0.001109
137,502.217,0.68432,0.37546,0.85747,0.89767,0.94786,0.95401,0.75454,0.83923,0.43608,0.87736,0.0011024,0.0011024,0.0011024
138,504.777,0.69695,0.36893,0.85665,0.89367,0.94946,0.94713,0.73526,0.87391,0.45528,0.88613,0.0010958,0.0010958,0.0010958
139,507.258,0.71413,0.3794,0.86609,0.89546,0.94781,0.94906,0.74256,0.856,0.45818,0.88049,0.0010892,0.0010892,0.0010892
140,509.945,0.69971,0.36959,0.85075,0.89404,0.94675,0.95178,0.74581,0.86691,0.45034,0.88624,0.0010826,0.0010826,0.0010826
141,512.494,0.67752,0.36068,0.85985,0.89526,0.94758,0.95056,0.74287,0.87085,0.45347,0.88768,0.001076,0.001076,0.001076
142,515.125,0.70574,0.37957,0.85868,0.89804,0.94717,0.94938,0.74202,0.86733,0.45183,0.88558,0.0010694,0.0010694,0.0010694
143,517.61,0.69328,0.38225,0.86012,0.89856,0.94609,0.95041,0.74389,0.86554,0.44386,0.88605,0.0010628,0.0010628,0.0010628
144,520.143,0.70368,0.37667,0.85705,0.89768,0.94615,0.94499,0.74282,0.84071,0.46334,0.87973,0.0010562,0.0010562,0.0010562
145,522.592,0.70419,0.38098,0.8585,0.89463,0.94613,0.93875,0.73538,0.84473,0.46347,0.87893,0.0010496,0.0010496,0.0010496
146,525.163,0.70573,0.37569,0.86287,0.89557,0.94998,0.9499,0.75176,0.83721,0.44484,0.87738,0.001043,0.001043,0.001043
